,name,posts,followers,following,likes,comments,description,date,img_src,post_url
75,Carlington Coffee House,100,"1,034",661,,17.0,The excitement is real when those beans come pouring out of that machine.😯😍 We were out learning coffee with,2020-02-09T12:54:43.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8WMvjKlR-5/
76,Carlington Coffee House,100,"1,034",661,67,5.0,Meet the CCH Drywall Finishing Caddy. (Patent pending). Sometimes you just have to get creative 😬.,2020-02-08T12:27:47.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8Tk4vXln5d/
77,Carlington Coffee House,100,"1,034",661,59,8.0,Painting is always super satisfying. Makes the space feel less like a construction zone and more like a finished product. 💅,2020-02-07T15:29:00.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8RU1H3FDJY/
78,Carlington Coffee House,100,"1,034",661,92,9.0,🔨🌳☕,2020-02-06T20:51:38.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B8PU9RAl61d/
79,Carlington Coffee House,100,"1,034",661,84,3.0,"We've done a few tile jobs before, but this one was definitely a challenge. 🤔 Stay tuned for the final product . . .😯",2020-01-17T23:12:31.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B7cFLmjFLWu/
80,Carlington Coffee House,100,"1,034",661,82,4.0,"A few old walls turned itself into a nice new wall. ♻️ Construction can be a wasteful exercise, but it doesn't always have to be. We've done our best to reuse as much we can and buy used items where possible. .",2020-01-16T19:48:07.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B7ZI_vyFaxh/
81,Carlington Coffee House,100,"1,034",661,103,14.0,"After a whole slew of delays, we finally got the green light from the City. Building permit in hand, we're now going full speed ahead. Stay tuned for some construction sneak peaks of the place! ☕🔨",2020-01-14T11:17:24.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B7TE9YOla-G/
82,Carlington Coffee House,100,"1,034",661,69,11.0,"🔨🔨 We're still out here building that coffee shop we dreamed of. We've had a few setbacks, but nothing major enough to stop us. ☕ 🏠",2019-10-20T13:12:24.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B311wZjlpR2/
83,Carlington Coffee House,100,"1,034",661,27,5.0,"This home's got a lot of character. As people move through it, they leave a little bit of themselves behind. 📚 🏡⠀",2019-07-17T10:00:05.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/B0A4Or7nGdZ/
84,Carlington Coffee House,100,"1,034",661,15,,"<span class="""" title=""Edited"">📷.</span>",2019-07-13T11:45:01.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/Bz2xD0lHf74/
85,Carlington Coffee House,100,"1,034",661,33,2.0,Bench seating is coming together. Shout out to,2019-07-11T19:45:19.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BzyebzOFSG8/
86,Carlington Coffee House,100,"1,034",661,55,5.0,🎨 🏡 We slapped on a fresh coat of paint this past weekend. The first of many transformations to take place! We're excited with how it turned out. :),2019-07-08T17:35:21.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BzqhLQelUFF/
87,Carlington Coffee House,100,"1,034",661,18,,"<span class="""" title=""Edited"">📦.</span>",2019-07-07T20:00:19.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BzoM-LnFGGJ/
88,Carlington Coffee House,100,"1,034",661,26,1.0,"<span class="""" title=""Edited"">🌱.</span>",2019-07-06T13:29:01.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/Bzk7ZYWAdDH/
89,Carlington Coffee House,100,"1,034",661,20,,"<span class="""">☕.</span>",2019-07-02T12:14:08.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/Bzafpc-lYM3/
90,Carlington Coffee House,100,"1,034",661,35,,"<span class="""" title=""Edited"">🌳.</span>",2019-06-28T23:45:01.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BzRbiFxgJxC/
91,Carlington Coffee House,100,"1,034",661,32,,"<span class="""">🏠.</span>",2019-06-28T00:38:18.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BzO81eIFq4z/
92,Carlington Coffee House,100,"1,034",661,94,11.0,🏠 Welcome to the future home of the Carlington Coffee House.,2019-05-30T12:07:28.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/ByFgpqPF0Al/
93,Carlington Coffee House,100,"1,034",661,28,2.0,Rise and grind. 🌞,2019-05-22T10:34:12.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BxwvnlMFv7s/
94,Carlington Coffee House,100,"1,034",661,46,3.0,It was nice to meet every one this past weekend! We're pumped that the community is as excited as we are. 🙌 We got great feedback on what you're looking for and are excited for what lies ahead!,2019-05-22T00:56:01.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/Bxvtc4HFqKv/
95,Carlington Coffee House,100,"1,034",661,44,1.0,"We'll be at the Carlington Family Fun Day this long weekend Monday (20th), meetin' & greetin' and serving up some coffee. Come say Hello!",2019-05-16T16:52:26.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/Bxh-IoLFBHi/
96,Carlington Coffee House,100,"1,034",661,36,,"<span class="""">We're getting to know our new toys.☕<br>.<br>.<br>Getting used equipment sure is nice on the wallet, but boy is it a lot of work. Gotta get these grinders nice and clean though, so we can be pouring cup after cup of delicious of coffee. .<br>.<br>.<br><a class="" xil3i"" href=""/explore/tags/riseandgrind/"" tabindex=""0"">#riseandgrind</a> <a class="" xil3i"" href=""/explore/tags/grinders/"" tabindex=""0"">#grinders</a> <a class="" xil3i"" href=""/explore/tags/coffee/"" tabindex=""0"">#coffee</a> <a class="" xil3i"" href=""/explore/tags/curtis/"" tabindex=""0"">#curtis</a> <a class="" xil3i"" href=""/explore/tags/burr/"" tabindex=""0"">#burr</a> <a class="" xil3i"" href=""/explore/tags/cleaning/"" tabindex=""0"">#cleaning</a> <a class="" xil3i"" href=""/explore/tags/carlington/"" tabindex=""0"">#carlington</a> <a class="" xil3i"" href=""/explore/tags/coffeehouse/"" tabindex=""0"">#coffeehouse</a> <a class="" xil3i"" href=""/explore/tags/ottawa/"" tabindex=""0"">#ottawa</a> <a class="" xil3i"" href=""/explore/tags/carlingtoncoffee/"" tabindex=""0"">#carlingtoncoffee</a></span>",2019-04-27T10:21:28.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BwwWSfhHUss/
97,Carlington Coffee House,100,"1,034",661,36,2.0,Someone's Trash is Another's Treasure:,2019-04-26T01:42:17.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/Bws2FAIn_xS/
98,Carlington Coffee House,100,"1,034",661,38,3.0,"🏃 There's a lot to do in a relatively short amount of time. As our evenings transform to night, our sketches and rough notes transform to 3d models and spreadsheets. We want to launch this shop on a modest budget, and planning is how we're going to achieve it.",2019-04-11T02:15:27.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/BwGR8zAnAbQ/
99,Carlington Coffee House,100,"1,034",661,17,4.0,Logo ✅ . Now for the rest of the stuff. ☕,2019-04-04T02:31:59.000Z,https://instagram.fymy1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/55776954_2531243907102988_2257601352429469696_n.jpg?_nc_ht=instagram.fymy1-1.fna.fbcdn.net&_nc_ohc=BprHmpovgSIAX-rWlb0&oh=d8f793e925947c679836daace35a9ce7&oe=5F763B76,https://www.instagram.com/p/Bv0SRvInppN/
